date,StockID,close,变动日,信用等级
2020-01-02 09:54:00,SH110033,116.01,20210521,AAA
2020-01-02 09:54:00,SH110034,108.57,20210625,AA+
2020-01-02 09:54:00,SH110038,108.2,20220606,AA
2020-01-02 09:54:00,SH110041,118.53,20210624,AAA
2020-01-02 09:54:00,SH110042,119.47,20200520,AAA
2020-01-02 09:54:00,SH110043,111.35,20230526,AA+
2020-01-02 09:54:00,SH110044,142.23,20231229,AA
2020-01-02 09:54:00,SH110045,102.68,20230601,AA+
2020-01-02 09:54:00,SH110047,123.24,20241024,AA
2020-01-02 09:54:00,SH110048,121.31,20240612,AA+
2020-01-02 09:54:00,SH110050,126.74,20190606,AA
2020-01-02 09:54:00,SH110051,110.81,20210804,AA+
2020-01-02 09:54:00,SH110052,118.84,20240626,AA+
2020-01-02 09:54:00,SH110053,118.6,20230619,AAA
2020-01-02 09:54:00,SH110055,114.3,20240620,AA
2020-01-02 09:54:00,SH110056,118.72,20220623,AA+
2020-01-02 09:54:00,SH110057,111.08,20230526,AAA
2020-01-02 09:54:00,SH110058,105.8,20240612,AA-
2020-01-02 09:54:00,SH110059,110.37,20250526,AAA
2020-01-02 09:54:00,SH110060,120.02,20250609,AA
2020-01-02 09:54:00,SH110061,121.83,20230619,AAA
2020-01-02 09:54:00,SH110062,127.17,20250625,AAA
2020-01-02 09:54:00,SH113008,116.9,20200515,AAA
2020-01-02 09:54:00,SH113009,117.34,20210524,AAA
2020-01-02 09:54:00,SH113011,126.43,20220523,AAA
2020-01-02 09:54:00,SH113012,106.46,20210610,AA
2020-01-02 09:54:00,SH113013,125.65,20230522,AAA
2020-01-02 09:54:00,SH113014,101.67,20210621,AA
2020-01-02 09:54:00,SH113016,99.86,20220805,AA-
2020-01-02 09:54:00,SH113017,100.9,20230621,AA+
2020-01-02 09:54:00,SH113019,130.33,20200605,AA+
2020-01-02 09:54:00,SH113020,128.25,20200608,AA+
2020-01-02 09:54:00,SH113021,114.15,20240513,AAA
2020-01-02 09:54:00,SH113022,120.36,20200514,AAA
2020-01-02 09:54:00,SH113024,107.17,20240620,AAA
2020-01-02 09:54:00,SH113025,116.35,20230619,AA
2020-01-02 09:54:00,SH113026,108.61,20210623,AAA
2020-01-02 09:54:00,SH113027,108.13,20230626,A
2020-01-02 09:54:00,SH113028,121.77,20200609,AAA
2020-01-02 09:54:00,SH113502,99.6,20220531,AA-
2020-01-02 09:54:00,SH113503,137.38,20190606,AA
2020-01-02 09:54:00,SH113504,117.28,20230613,AA
2020-01-02 09:54:00,SH113505,103.25,20230621,AA
2020-01-02 09:54:00,SH113508,109.04,20210617,AA
2020-01-02 09:54:00,SH113509,120.65,20210521,AA
2020-01-02 09:54:00,SH113511,122.53,20190614,AA-
2020-01-02 09:54:00,SH113514,110.59,20200616,A+
2020-01-02 09:54:00,SH113515,117.01,20190605,AA
2020-01-02 09:54:00,SH113516,114.25,20240627,AA+
2020-01-02 09:54:00,SH113518,131.3,20200618,AA
2020-01-02 09:54:00,SH113519,111.5,20240625,AA
2020-01-02 09:54:00,SH113520,152.26,20200618,AA-
2020-01-02 09:54:00,SH113521,120.73,20200623,AA
2020-01-02 09:54:00,SH113524,104.6,20240510,AA-
2020-01-02 09:54:00,SH113525,109.0,20220622,AA
2020-01-02 09:54:00,SH113526,135.71,20240801,AA+
2020-01-02 09:54:00,SH113527,92.46,20240624,AA
2020-01-02 09:54:00,SH113528,102.43,20210521,AA-
2020-01-02 09:54:00,SH113530,113.3,20240621,AA-
2020-01-02 09:54:00,SH113531,124.42,20190624,AA
2020-01-02 09:54:00,SH113532,106.78,20240621,AA+
2020-01-02 09:54:00,SH113534,111.25,20241023,AA-
2020-01-02 09:54:00,SH113535,100.75,20230625,AA-
2020-01-02 09:54:00,SH113536,110.39,20210524,AA
2020-01-02 09:54:00,SH113537,122.82,20240624,AA-
2020-01-02 09:54:00,SH113541,106.8,20220530,AA-
2020-01-02 09:54:00,SH113542,113.32,20250624,AA
2020-01-02 09:54:00,SH113543,126.98,20210617,AA
2020-01-02 09:54:00,SH113544,118.7,20200611,AA
2020-01-02 09:54:00,SH113545,113.7,20250520,AA-
2020-01-02 09:54:00,SH113546,104.99,20240605,A+
2020-01-02 09:54:00,SH113547,123.78,20200623,AA
2020-01-02 09:54:00,SH113548,136.4,20220607,AA-
2020-01-02 09:54:00,SH113549,108.99,20250624,AA
2020-01-02 09:54:00,SH113550,126.04,20210611,AA-
2020-01-02 09:54:00,SH113551,130.3,20200514,AA
2020-01-02 09:54:00,SZ123002,129.4,20230519,AA
2020-01-02 09:54:00,SZ123004,101.201,20230619,AA
2020-01-02 09:54:00,SZ123007,112.565,20210625,AA-
2020-01-02 09:54:00,SZ123010,105.08,20240625,A
2020-01-02 09:54:00,SZ123011,124.201,20240625,AA-
2020-01-02 09:54:00,SZ123012,122.4,20240605,AA-
2020-01-02 09:54:00,SZ123013,102.85,20240429,A+
2020-01-02 09:54:00,SZ123014,110.8,20230621,A+
2020-01-02 09:54:00,SZ123015,113.249,20230606,CC
2020-01-02 09:54:00,SZ123017,141.8,20200521,AA-
2020-01-02 09:54:00,SZ123018,121.943,20240621,AA-
2020-01-02 09:54:00,SZ123020,128.599,20200604,AA-
2020-01-02 09:54:00,SZ123021,121.56,20190624,AA
2020-01-02 09:54:00,SZ123022,174.45,20240614,AA
2020-01-02 09:54:00,SZ123023,101.5,20220624,AA-
2020-01-02 09:54:00,SZ123024,102.902,20210624,A+
2020-01-02 09:54:00,SZ123025,123.0,20240620,AA-
2020-01-02 09:54:00,SZ123026,109.98,20200618,AA-
2020-01-02 09:54:00,SZ123027,125.633,20220621,A+
2020-01-02 09:54:00,SZ123028,104.516,20210622,A+
2020-01-02 09:54:00,SZ123029,117.6,20250623,AA
2020-01-02 09:54:00,SZ123030,108.016,20210624,AA-
2020-01-02 09:54:00,SZ123031,160.2,20250606,A+
2020-01-02 09:54:00,SZ123032,102.03,20200616,A+
2020-01-02 09:54:00,SZ123033,110.475,20210514,AA-
2020-01-02 09:54:00,SZ123034,106.46,20250619,A+
2020-01-02 09:54:00,SZ123035,126.533,20240607,AA+
2020-01-02 09:54:00,SZ127003,104.3,20220225,AA-
2020-01-02 09:54:00,SZ127004,95.693,20230103,AA-
2020-01-02 09:54:00,SZ127005,122.2,20230620,AAA
2020-01-02 09:54:00,SZ127006,111.0,20230606,AA+
2020-01-02 09:54:00,SZ127007,112.635,20230619,AA+
2020-01-02 09:54:00,SZ127008,200.98,20200622,AA
2020-01-02 09:54:00,SZ127011,112.66,20210628,AA+
2020-01-02 09:54:00,SZ127012,115.323,20230524,AAA
2020-01-02 09:54:00,SZ127013,121.85,20220518,AA
2020-01-02 09:54:00,SZ127014,117.021,20240528,AA+
2020-01-02 09:54:00,SZ128010,105.052,20200427,AA
2020-01-02 09:54:00,SZ128012,99.273,20200624,A
2020-01-02 09:54:00,SZ128013,96.912,20220628,CCC
2020-01-02 09:54:00,SZ128014,100.321,20220624,AA-
2020-01-02 09:54:00,SZ128015,99.5,20220620,A
2020-01-02 09:54:00,SZ128016,130.95,20190424,AA+
2020-01-02 09:54:00,SZ128017,122.6,20230620,AA
2020-01-02 09:54:00,SZ128018,99.3,20210623,AA
2020-01-02 09:54:00,SZ128019,128.0,20200525,AA
2020-01-02 09:54:00,SZ128021,113.618,20230526,AA
2020-01-02 09:54:00,SZ128022,105.06,20220615,BBB
2020-01-02 09:54:00,SZ128023,94.12,20230615,AA
2020-01-02 09:54:00,SZ128025,112.21,20230621,AA-
2020-01-02 09:54:00,SZ128026,93.05,20230518,AA-
2020-01-02 09:54:00,SZ128028,119.791,20200616,AA
2020-01-02 09:54:00,SZ128029,130.2,20220614,AA+
2020-01-02 09:54:00,SZ128030,162.49,20230628,AA
2020-01-02 09:54:00,SZ128032,100.2,20210526,AA
2020-01-02 09:54:00,SZ128033,103.849,20230427,AA
2020-01-02 09:54:00,SZ128034,114.102,20230525,AA+
2020-01-02 09:54:00,SZ128035,117.0,20230609,AA+
2020-01-02 09:54:00,SZ128036,108.9,20240131,A-
2020-01-02 09:54:00,SZ128037,97.185,20240202,AA
2020-01-02 09:54:00,SZ128039,113.881,20230627,A+
2020-01-02 09:54:00,SZ128040,109.45,20220627,AA
2020-01-02 09:54:00,SZ128041,137.11,20240614,A+
2020-01-02 09:54:00,SZ128042,102.3,20240613,AA-
2020-01-02 09:54:00,SZ128043,225.1,20200622,AA
2020-01-02 09:54:00,SZ128044,103.38,20240822,C
2020-01-02 09:54:00,SZ128045,118.54,20200529,AAA
2020-01-02 09:54:00,SZ128046,113.0,20220425,AA
2020-01-02 09:54:00,SZ128048,118.29,20240611,AA+
2020-01-02 09:54:00,SZ128049,107.101,20240527,AA-
2020-01-02 09:54:00,SZ128050,99.88,20210510,AA-
2020-01-02 09:54:00,SZ128051,112.582,20210625,AA-
2020-01-02 09:54:00,SZ128052,177.4,20200721,AA
2020-01-02 09:54:00,SZ128053,107.249,20240620,AA
2020-01-02 09:54:00,SZ128054,126.02,20200605,A+
2020-01-02 09:54:00,SZ128055,121.0,20190423,AA
2020-01-02 09:54:00,SZ128056,101.4,20240625,A+
2020-01-02 09:54:00,SZ128057,119.301,20210513,AA-
2020-01-02 09:54:00,SZ128058,119.1,20200527,AA
2020-01-02 09:54:00,SZ128059,125.352,20200624,AA
2020-01-02 09:54:00,SZ128062,89.25,20240529,CCC
2020-01-02 09:54:00,SZ128063,110.0,20240619,AA-
2020-01-02 09:54:00,SZ128064,101.215,20210628,AA
2020-01-02 09:54:00,SZ128065,110.49,20200529,AA
2020-01-02 09:54:00,SZ128066,114.333,20240621,AA-
2020-01-02 09:54:00,SZ128067,115.0,20200603,AA
2020-01-02 09:54:00,SZ128069,107.0,20220617,AA-
2020-01-02 09:54:00,SZ128070,106.0,20250623,A+
2020-01-02 09:54:00,SZ128071,110.1,20250623,AA
2020-01-02 09:54:00,SZ128072,110.24,20250126,A-
2020-01-02 09:54:00,SZ128073,108.71,20220617,AA-
2020-01-02 09:54:00,SZ128074,142.2,20250623,AA-
2020-01-02 09:54:00,SZ128075,119.701,20230619,AA
2020-01-02 09:54:00,SZ128076,111.91,20250609,AA-
2020-01-02 09:54:00,SZ128077,124.98,20200622,AA-
2020-01-02 09:54:00,SZ128078,135.3,20220607,AA
2020-01-02 09:54:00,SZ128079,126.73,20230628,A-
2020-01-02 09:54:00,SZ128080,119.48,20200521,AAA
2020-01-02 09:54:00,SZ128081,115.602,20250625,AA
2020-01-02 09:54:00,SZ128083,119.401,20240626,AA
2020-01-02 09:55:00,SH110031,125.88,20210525,AAA
2020-01-02 09:55:00,SH110033,116.01,20210521,AAA
2020-01-02 09:55:00,SH110034,108.75,20210625,AA+
2020-01-02 09:55:00,SH110038,108.2,20220606,AA
2020-01-02 09:55:00,SH110041,118.88,20210624,AAA
2020-01-02 09:55:00,SH110042,119.37,20200520,AAA
2020-01-02 09:55:00,SH110043,111.35,20230526,AA+
2020-01-02 09:55:00,SH110044,142.2,20231229,AA
2020-01-02 09:55:00,SH110045,102.68,20230601,AA+
2020-01-02 09:55:00,SH110047,123.24,20241024,AA
2020-01-02 09:55:00,SH110048,121.2,20240612,AA+
2020-01-02 09:55:00,SH110050,127.0,20190606,AA
2020-01-02 09:55:00,SH110051,110.81,20210804,AA+
2020-01-02 09:55:00,SH110052,118.84,20240626,AA+
2020-01-02 09:55:00,SH110053,118.6,20230619,AAA
2020-01-02 09:55:00,SH110055,114.3,20240620,AA
2020-01-02 09:55:00,SH110056,118.72,20220623,AA+
2020-01-02 09:55:00,SH110057,111.2,20230526,AAA
2020-01-02 09:55:00,SH110058,105.62,20240612,AA-
2020-01-02 09:55:00,SH110059,110.42,20250526,AAA
2020-01-02 09:55:00,SH110060,120.0,20250609,AA
2020-01-02 09:55:00,SH110061,121.83,20230619,AAA
2020-01-02 09:55:00,SH110062,127.25,20250625,AAA
2020-01-02 09:55:00,SH113008,116.89,20200515,AAA
2020-01-02 09:55:00,SH113009,117.34,20210524,AAA
2020-01-02 09:55:00,SH113011,126.42,20220523,AAA
2020-01-02 09:55:00,SH113012,106.46,20210610,AA
2020-01-02 09:55:00,SH113013,125.69,20230522,AAA
2020-01-02 09:55:00,SH113014,101.67,20210621,AA
2020-01-02 09:55:00,SH113016,99.98,20220805,AA-
2020-01-02 09:55:00,SH113017,100.9,20230621,AA+
2020-01-02 09:55:00,SH113019,130.48,20200605,AA+
2020-01-02 09:55:00,SH113020,128.36,20200608,AA+
2020-01-02 09:55:00,SH113021,114.25,20240513,AAA
2020-01-02 09:55:00,SH113022,120.89,20200514,AAA
2020-01-02 09:55:00,SH113024,107.2,20240620,AAA
2020-01-02 09:55:00,SH113025,116.28,20230619,AA
2020-01-02 09:55:00,SH113026,108.65,20210623,AAA
2020-01-02 09:55:00,SH113027,108.14,20230626,A
2020-01-02 09:55:00,SH113028,121.94,20200609,AAA
2020-01-02 09:55:00,SH113502,99.6,20220531,AA-
2020-01-02 09:55:00,SH113503,137.5,20190606,AA
2020-01-02 09:55:00,SH113504,117.28,20230613,AA
2020-01-02 09:55:00,SH113505,103.25,20230621,AA
2020-01-02 09:55:00,SH113508,109.04,20210617,AA
2020-01-02 09:55:00,SH113509,120.65,20210521,AA
2020-01-02 09:55:00,SH113511,122.6,20190614,AA-
2020-01-02 09:55:00,SH113514,110.66,20200616,A+
2020-01-02 09:55:00,SH113515,117.01,20190605,AA
2020-01-02 09:55:00,SH113516,114.25,20240627,AA+
2020-01-02 09:55:00,SH113518,131.3,20200618,AA
2020-01-02 09:55:00,SH113519,111.5,20240625,AA
2020-01-02 09:55:00,SH113520,152.45,20200618,AA-
2020-01-02 09:55:00,SH113521,120.75,20200623,AA
2020-01-02 09:55:00,SH113524,104.7,20240510,AA-
2020-01-02 09:55:00,SH113525,109.0,20220622,AA
2020-01-02 09:55:00,SH113526,135.86,20240801,AA+
2020-01-02 09:55:00,SH113527,92.45,20240624,AA
2020-01-02 09:55:00,SH113528,102.36,20210521,AA-
2020-01-02 09:55:00,SH113530,113.3,20240621,AA-
2020-01-02 09:55:00,SH113531,124.42,20190624,AA
2020-01-02 09:55:00,SH113532,106.78,20240621,AA+
2020-01-02 09:55:00,SH113534,111.21,20241023,AA-
2020-01-02 09:55:00,SH113535,100.71,20230625,AA-
2020-01-02 09:55:00,SH113536,110.41,20210524,AA
2020-01-02 09:55:00,SH113537,123.0,20240624,AA-
2020-01-02 09:55:00,SH113541,106.82,20220530,AA-
2020-01-02 09:55:00,SH113542,113.3,20250624,AA
2020-01-02 09:55:00,SH113543,126.98,20210617,AA
2020-01-02 09:55:00,SH113544,118.7,20200611,AA
2020-01-02 09:55:00,SH113545,113.85,20250520,AA-
2020-01-02 09:55:00,SH113546,105.11,20240605,A+
2020-01-02 09:55:00,SH113547,123.8,20200623,AA
2020-01-02 09:55:00,SH113548,136.63,20220607,AA-
2020-01-02 09:55:00,SH113549,108.99,20250624,AA
2020-01-02 09:55:00,SH113550,126.3,20210611,AA-
2020-01-02 09:55:00,SH113551,130.12,20200514,AA
2020-01-02 09:55:00,SZ123002,129.4,20230519,AA
2020-01-02 09:55:00,SZ123004,101.201,20230619,AA
2020-01-02 09:55:00,SZ123007,112.035,20210625,AA-
2020-01-02 09:55:00,SZ123010,105.08,20240625,A
2020-01-02 09:55:00,SZ123011,124.481,20240625,AA-
2020-01-02 09:55:00,SZ123012,122.401,20240605,AA-
2020-01-02 09:55:00,SZ123013,102.85,20240429,A+
2020-01-02 09:55:00,SZ123014,110.8,20230621,A+
2020-01-02 09:55:00,SZ123015,113.169,20230606,CC
2020-01-02 09:55:00,SZ123017,141.75,20200521,AA-
2020-01-02 09:55:00,SZ123018,121.943,20240621,AA-
2020-01-02 09:55:00,SZ123020,128.2,20200604,AA-
2020-01-02 09:55:00,SZ123021,121.8,20190624,AA
2020-01-02 09:55:00,SZ123022,175.0,20240614,AA
2020-01-02 09:55:00,SZ123023,101.5,20220624,AA-
2020-01-02 09:55:00,SZ123024,102.998,20210624,A+
2020-01-02 09:55:00,SZ123025,123.2,20240620,AA-
2020-01-02 09:55:00,SZ123026,109.988,20200618,AA-
2020-01-02 09:55:00,SZ123027,125.633,20220621,A+
2020-01-02 09:55:00,SZ123028,104.52,20210622,A+
2020-01-02 09:55:00,SZ123029,117.65,20250623,AA
2020-01-02 09:55:00,SZ123030,108.291,20210624,AA-
2020-01-02 09:55:00,SZ123031,160.2,20250606,A+
2020-01-02 09:55:00,SZ123032,102.1,20200616,A+
2020-01-02 09:55:00,SZ123033,110.475,20210514,AA-
2020-01-02 09:55:00,SZ123034,106.47,20250619,A+
2020-01-02 09:55:00,SZ123035,126.55,20240607,AA+
2020-01-02 09:55:00,SZ127003,104.3,20220225,AA-
2020-01-02 09:55:00,SZ127004,95.693,20230103,AA-
2020-01-02 09:55:00,SZ127005,122.4,20230620,AAA
2020-01-02 09:55:00,SZ127006,111.0,20230606,AA+
2020-01-02 09:55:00,SZ127007,112.99,20230619,AA+
2020-01-02 09:55:00,SZ127008,201.448,20200622,AA
2020-01-02 09:55:00,SZ127011,112.66,20210628,AA+
2020-01-02 09:55:00,SZ127012,115.41,20230524,AAA
2020-01-02 09:55:00,SZ127013,121.821,20220518,AA
2020-01-02 09:55:00,SZ127014,117.021,20240528,AA+
2020-01-02 09:55:00,SZ128010,105.168,20200427,AA
2020-01-02 09:55:00,SZ128012,99.273,20200624,A
2020-01-02 09:55:00,SZ128013,96.917,20220628,CCC
2020-01-02 09:55:00,SZ128014,100.4,20220624,AA-
2020-01-02 09:55:00,SZ128015,99.5,20220620,A
2020-01-02 09:55:00,SZ128016,130.949,20190424,AA+
2020-01-02 09:55:00,SZ128017,122.8,20230620,AA
2020-01-02 09:55:00,SZ128018,99.3,20210623,AA
2020-01-02 09:55:00,SZ128019,128.0,20200525,AA
2020-01-02 09:55:00,SZ128021,113.618,20230526,AA
2020-01-02 09:55:00,SZ128022,105.06,20220615,BBB
2020-01-02 09:55:00,SZ128023,94.16,20230615,AA
2020-01-02 09:55:00,SZ128025,112.295,20230621,AA-
2020-01-02 09:55:00,SZ128026,93.06,20230518,AA-
2020-01-02 09:55:00,SZ128028,119.791,20200616,AA
2020-01-02 09:55:00,SZ128029,130.161,20220614,AA+
2020-01-02 09:55:00,SZ128030,162.8,20230628,AA
2020-01-02 09:55:00,SZ128032,100.2,20210526,AA
2020-01-02 09:55:00,SZ128033,103.897,20230427,AA
2020-01-02 09:55:00,SZ128034,114.138,20230525,AA+
2020-01-02 09:55:00,SZ128035,117.0,20230609,AA+
2020-01-02 09:55:00,SZ128036,109.0,20240131,A-
2020-01-02 09:55:00,SZ128037,97.18,20240202,AA
2020-01-02 09:55:00,SZ128039,113.881,20230627,A+
2020-01-02 09:55:00,SZ128040,109.45,20220627,AA
2020-01-02 09:55:00,SZ128041,136.748,20240614,A+
2020-01-02 09:55:00,SZ128042,102.3,20240613,AA-
2020-01-02 09:55:00,SZ128043,226.021,20200622,AA
2020-01-02 09:55:00,SZ128044,103.38,20240822,C
2020-01-02 09:55:00,SZ128045,118.54,20200529,AAA
2020-01-02 09:55:00,SZ128046,113.0,20220425,AA
2020-01-02 09:55:00,SZ128048,118.29,20240611,AA+
2020-01-02 09:55:00,SZ128049,107.3,20240527,AA-
2020-01-02 09:55:00,SZ128050,99.88,20210510,AA-
2020-01-02 09:55:00,SZ128051,112.582,20210625,AA-
2020-01-02 09:55:00,SZ128052,177.4,20200721,AA
2020-01-02 09:55:00,SZ128053,107.249,20240620,AA
2020-01-02 09:55:00,SZ128054,126.02,20200605,A+
2020-01-02 09:55:00,SZ128055,121.0,20190423,AA
2020-01-02 09:55:00,SZ128056,101.39,20240625,A+
2020-01-02 09:55:00,SZ128057,119.33,20210513,AA-
2020-01-02 09:55:00,SZ128058,119.1,20200527,AA
2020-01-02 09:55:00,SZ128059,125.352,20200624,AA
2020-01-02 09:55:00,SZ128062,89.23,20240529,CCC
2020-01-02 09:55:00,SZ128063,110.0,20240619,AA-
2020-01-02 09:55:00,SZ128064,101.21,20210628,AA
2020-01-02 09:55:00,SZ128065,110.51,20200529,AA
2020-01-02 09:55:00,SZ128066,114.479,20240621,AA-
2020-01-02 09:55:00,SZ128067,115.0,20200603,AA
2020-01-02 09:55:00,SZ128069,107.0,20220617,AA-
2020-01-02 09:55:00,SZ128070,106.1,20250623,A+
2020-01-02 09:55:00,SZ128071,110.111,20250623,AA
2020-01-02 09:55:00,SZ128072,110.242,20250126,A-
2020-01-02 09:55:00,SZ128073,108.899,20220617,AA-
2020-01-02 09:55:00,SZ128074,142.5,20250623,AA-
2020-01-02 09:55:00,SZ128075,119.62,20230619,AA
2020-01-02 09:55:00,SZ128076,111.91,20250609,AA-
2020-01-02 09:55:00,SZ128077,125.11,20200622,AA-
2020-01-02 09:55:00,SZ128078,135.313,20220607,AA
2020-01-02 09:55:00,SZ128079,126.73,20230628,A-
2020-01-02 09:55:00,SZ128080,119.4,20200521,AAA
2020-01-02 09:55:00,SZ128081,115.55,20250625,AA
2020-01-02 09:55:00,SZ128083,119.431,20240626,AA
2020-01-02 09:56:00,SH110031,125.8,20210525,AAA
2020-01-02 09:56:00,SH110033,116.01,20210521,AAA
2020-01-02 09:56:00,SH110034,108.75,20210625,AA+
2020-01-02 09:56:00,SH110038,108.49,20220606,AA
2020-01-02 09:56:00,SH110041,118.88,20210624,AAA
2020-01-02 09:56:00,SH110042,119.5,20200520,AAA
2020-01-02 09:56:00,SH110043,111.35,20230526,AA+
2020-01-02 09:56:00,SH110044,142.54,20231229,AA
2020-01-02 09:56:00,SH110045,102.68,20230601,AA+
2020-01-02 09:56:00,SH110047,123.3,20241024,AA
2020-01-02 09:56:00,SH110048,121.2,20240612,AA+
2020-01-02 09:56:00,SH110050,127.0,20190606,AA
2020-01-02 09:56:00,SH110051,110.81,20210804,AA+
2020-01-02 09:56:00,SH110052,118.84,20240626,AA+
2020-01-02 09:56:00,SH110053,118.59,20230619,AAA
2020-01-02 09:56:00,SH110055,114.2,20240620,AA
2020-01-02 09:56:00,SH110056,118.81,20220623,AA+
2020-01-02 09:56:00,SH110057,111.2,20230526,AAA
2020-01-02 09:56:00,SH110058,105.77,20240612,AA-
2020-01-02 09:56:00,SH110059,110.46,20250526,AAA
2020-01-02 09:56:00,SH110060,120.0,20250609,AA
2020-01-02 09:56:00,SH110061,121.8,20230619,AAA
2020-01-02 09:56:00,SH110062,127.21,20250625,AAA
2020-01-02 09:56:00,SH113008,116.9,20200515,AAA
2020-01-02 09:56:00,SH113009,117.34,20210524,AAA
2020-01-02 09:56:00,SH113011,126.48,20220523,AAA
2020-01-02 09:56:00,SH113012,106.46,20210610,AA
2020-01-02 09:56:00,SH113013,125.75,20230522,AAA
2020-01-02 09:56:00,SH113014,101.67,20210621,AA
2020-01-02 09:56:00,SH113016,99.98,20220805,AA-
2020-01-02 09:56:00,SH113017,100.9,20230621,AA+
2020-01-02 09:56:00,SH113019,130.5,20200605,AA+
2020-01-02 09:56:00,SH113020,128.44,20200608,AA+
2020-01-02 09:56:00,SH113021,114.25,20240513,AAA
2020-01-02 09:56:00,SH113022,120.9,20200514,AAA
2020-01-02 09:56:00,SH113024,107.17,20240620,AAA
2020-01-02 09:56:00,SH113025,116.5,20230619,AA
2020-01-02 09:56:00,SH113026,108.7,20210623,AAA
2020-01-02 09:56:00,SH113027,108.14,20230626,A
2020-01-02 09:56:00,SH113028,122.0,20200609,AAA
2020-01-02 09:56:00,SH113502,99.45,20220531,AA-
2020-01-02 09:56:00,SH113503,137.07,20190606,AA
2020-01-02 09:56:00,SH113504,117.28,20230613,AA
2020-01-02 09:56:00,SH113505,103.28,20230621,AA
2020-01-02 09:56:00,SH113508,109.04,20210617,AA
2020-01-02 09:56:00,SH113509,120.65,20210521,AA
2020-01-02 09:56:00,SH113511,122.6,20190614,AA-
2020-01-02 09:56:00,SH113514,110.66,20200616,A+
2020-01-02 09:56:00,SH113515,117.2,20190605,AA
2020-01-02 09:56:00,SH113516,114.25,20240627,AA+
2020-01-02 09:56:00,SH113518,131.3,20200618,AA
2020-01-02 09:56:00,SH113519,111.5,20240625,AA
2020-01-02 09:56:00,SH113520,152.45,20200618,AA-
2020-01-02 09:56:00,SH113521,120.78,20200623,AA
2020-01-02 09:56:00,SH113524,104.8,20240510,AA-
2020-01-02 09:56:00,SH113525,109.0,20220622,AA
2020-01-02 09:56:00,SH113526,135.89,20240801,AA+
2020-01-02 09:56:00,SH113527,92.46,20240624,AA
2020-01-02 09:56:00,SH113528,102.43,20210521,AA-
2020-01-02 09:56:00,SH113530,113.3,20240621,AA-
2020-01-02 09:56:00,SH113531,124.41,20190624,AA
2020-01-02 09:56:00,SH113532,106.8,20240621,AA+
2020-01-02 09:56:00,SH113534,111.21,20241023,AA-
2020-01-02 09:56:00,SH113535,100.71,20230625,AA-
2020-01-02 09:56:00,SH113536,110.41,20210524,AA
2020-01-02 09:56:00,SH113537,123.01,20240624,AA-
2020-01-02 09:56:00,SH113541,106.83,20220530,AA-
2020-01-02 09:56:00,SH113542,113.3,20250624,AA
2020-01-02 09:56:00,SH113543,126.97,20210617,AA
2020-01-02 09:56:00,SH113544,118.7,20200611,AA
2020-01-02 09:56:00,SH113545,113.85,20250520,AA-
2020-01-02 09:56:00,SH113546,104.96,20240605,A+
2020-01-02 09:56:00,SH113547,123.9,20200623,AA
2020-01-02 09:56:00,SH113548,136.64,20220607,AA-
2020-01-02 09:56:00,SH113549,109.1,20250624,AA
2020-01-02 09:56:00,SH113550,126.33,20210611,AA-
2020-01-02 09:56:00,SH113551,130.28,20200514,AA
2020-01-02 09:56:00,SZ123002,129.4,20230519,AA
2020-01-02 09:56:00,SZ123004,101.201,20230619,AA
2020-01-02 09:56:00,SZ123007,112.035,20210625,AA-
2020-01-02 09:56:00,SZ123010,105.08,20240625,A
2020-01-02 09:56:00,SZ123011,124.78,20240625,AA-
2020-01-02 09:56:00,SZ123012,122.4,20240605,AA-
2020-01-02 09:56:00,SZ123013,102.85,20240429,A+
2020-01-02 09:56:00,SZ123014,110.88,20230621,A+
2020-01-02 09:56:00,SZ123015,113.169,20230606,CC
2020-01-02 09:56:00,SZ123017,141.719,20200521,AA-
2020-01-02 09:56:00,SZ123018,121.943,20240621,AA-
2020-01-02 09:56:00,SZ123020,128.2,20200604,AA-
2020-01-02 09:56:00,SZ123021,121.8,20190624,AA
2020-01-02 09:56:00,SZ123022,174.8,20240614,AA
2020-01-02 09:56:00,SZ123023,101.522,20220624,AA-
2020-01-02 09:56:00,SZ123024,103.0,20210624,A+
2020-01-02 09:56:00,SZ123025,123.2,20240620,AA-
2020-01-02 09:56:00,SZ123026,109.991,20200618,AA-
2020-01-02 09:56:00,SZ123027,125.633,20220621,A+
2020-01-02 09:56:00,SZ123028,104.6,20210622,A+
2020-01-02 09:56:00,SZ123029,117.65,20250623,AA
2020-01-02 09:56:00,SZ123030,108.291,20210624,AA-
2020-01-02 09:56:00,SZ123031,160.0,20250606,A+
2020-01-02 09:56:00,SZ123032,102.138,20200616,A+
2020-01-02 09:56:00,SZ123033,110.475,20210514,AA-
2020-01-02 09:56:00,SZ123034,106.47,20250619,A+
2020-01-02 09:56:00,SZ123035,126.7,20240607,AA+
2020-01-02 09:56:00,SZ127003,104.349,20220225,AA-
2020-01-02 09:56:00,SZ127004,95.693,20230103,AA-
2020-01-02 09:56:00,SZ127005,122.4,20230620,AAA
2020-01-02 09:56:00,SZ127006,111.0,20230606,AA+
2020-01-02 09:56:00,SZ127007,112.801,20230619,AA+
2020-01-02 09:56:00,SZ127008,201.45,20200622,AA
2020-01-02 09:56:00,SZ127011,112.66,20210628,AA+
2020-01-02 09:56:00,SZ127012,115.41,20230524,AAA
